run_time,train_table,roc_auc,log_loss,baseline_hr_rate,top10_hr_rate,top1_hr_rate,top10_lift,top1_lift,features
2026-03-09 10:50:04,train_table_2021_2025_full.parquet,0.6686586116282375,0.3255813080123412,0.10778809839746861,0.2194325372525005,0.32448979591836735,2.0357770525215413,3.0104417903525045,95
2026-03-09 15:58:55,train_table_2021_2025_full.parquet,0.6672072530013555,0.32566573178492825,0.10778809839746861,0.22208614002857727,0.33877551020408164,2.0603957517613365,3.142976963512678,95
2026-03-09 20:51:01,train_table_2021_2025_full.parquet,0.6675515248584691,0.32576350608657423,0.10778809839746861,0.21922841396203308,0.32857142857142857,2.0338833064261723,3.0483089826839826,90
2026-03-09 21:18:53,train_table_2021_2025_full.parquet,0.6672072530013555,0.32566573178492825,0.10778809839746861,0.22208614002857727,0.33877551020408164,2.0603957517613365,3.142976963512678,95
2026-03-10 21:02:47,train_table_2021_2025_full.parquet,calendar,0.667474228609569,0.32576289070656955,0.10790659565751741,0.22285948381810733,0.33537832310838445,2.0652999240698557,3.108042850066691,95
2026-03-11 20:10:05,train_table_2021_2025_full.parquet,calendar,0.667474228609569,0.32576289070656955,0.10790659565751741,0.22285948381810733,0.33537832310838445,2.0652999240698557,3.108042850066691,95
2026-03-17 18:41:43,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6673681246387491,0.32534388274759013,0.10764044031032942,0.218927701056052,0.33874239350912777,2.03387964992413,3.1469807493589497,95
2026-03-17 20:26:08,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6685937023610455,0.32502200421580285,0.10764044031032942,0.22116165718927702,0.3184584178498986,2.0546335239029476,2.958538788319492,95
2026-03-19 21:24:23,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6685937023610455,0.32502200421580285,0.10764044031032942,0.22116165718927702,0.3184584178498986,2.0546335239029476,2.958538788319492,95
2026-03-23 19:07:25,train_table_2021_2026_full.parquet,pct_80_20_fallback,0.6685937023610455,0.32502200421580285,0.10764044031032942,0.22116165718927702,0.3184584178498986,2.0546335239029476,2.958538788319492,95
2026-03-27 21:50:31,train_table_2021_2026_full.parquet,calendar,nan,0.10112081913944249,0.0,0.0,0.0,nan,nan,95,,,
2026-03-27 21:51:49,train_table_2021_2026_full.parquet,calendar,nan,0.10112081913944249,0.0,0.0,0.0,nan,nan,95,,,
2026-03-27 21:54:29,train_table_2021_2026_full.parquet,calendar,nan,0.10112081913944249,0.0,0.0,0.0,nan,nan,95,,,
